Source,Target,Type
C:/opencv/3rdparty/libjasper/jpc_mqdec.c,jas_free,call
C:/opencv/3rdparty/libjasper/jpc_mqdec.c,jas_free,call
C:/opencv/3rdparty/libjasper/jpc_mqdec.c,jas_stream_getc,call
C:/opencv/3rdparty/libjasper/jpc_mqdec.c,jpc_mqdec_bytein,call
C:/opencv/3rdparty/libjasper/jpc_mqdec.c,JAS_MIN,call
C:/opencv/3rdparty/libjasper/jpc_mqdec.c,JAS_DBGLOG,call
C:/opencv/3rdparty/libjasper/jpc_mqdec.c,jpc_mqdec_dump,call
C:/opencv/3rdparty/libjasper/jpc_mqdec.c,MQDEC_CALL,call
C:/opencv/3rdparty/libjasper/jpc_mqdec.c,jpc_mqdec_getbit_macro,call
C:/opencv/3rdparty/libjasper/jpc_mqdec.c,jpc_mqdec_dump,call
C:/opencv/3rdparty/libjasper/jpc_mqdec.c,MQDEC_CALL,call
C:/opencv/3rdparty/libjasper/jpc_mqdec.c,JAS_DBGLOG,call
C:/opencv/3rdparty/libjasper/jpc_mqdec.c,jpc_mqdec_mpsexchange,call
C:/opencv/3rdparty/libjasper/jpc_mqdec.c,jpc_mqdec_renormd,call
C:/opencv/3rdparty/libjasper/jpc_mqdec.c,jpc_mqdec_lpsexchange,call
C:/opencv/3rdparty/libjasper/jpc_mqdec.c,jpc_mqdec_renormd,call
C:/opencv/3rdparty/libjasper/jpc_mqdec.c,jas_stream_getc,call
C:/opencv/3rdparty/libjasper/jpc_mqdec.c,fprintf,call
C:/opencv/3rdparty/libjasper/jpc_mqdec.c,fprintf,call
C:/opencv/3rdparty/libjasper/jpc_mqdec.c,fprintf,call
C:/opencv/3rdparty/libjasper/jpc_mqdec.h,jasper/jas_types.h,include
C:/opencv/3rdparty/libjasper/jpc_mqdec.h,jasper/jas_stream.h,include
C:/opencv/3rdparty/libjasper/jpc_mqdec.h,jpc_mqcod.h,include
C:/opencv/3rdparty/libjasper/jpc_mqdec.h,defined,call
C:/opencv/3rdparty/libjasper/jpc_mqdec.h,defined,call
C:/opencv/3rdparty/libjasper/jpc_mqenc.c,assert.h,include
C:/opencv/3rdparty/libjasper/jpc_mqenc.c,stdlib.h,include
C:/opencv/3rdparty/libjasper/jpc_mqenc.c,jasper/jas_stream.h,include
C:/opencv/3rdparty/libjasper/jpc_mqenc.c,jasper/jas_malloc.h,include
C:/opencv/3rdparty/libjasper/jpc_mqenc.c,jasper/jas_math.h,include
C:/opencv/3rdparty/libjasper/jpc_mqenc.c,jasper/jas_debug.h,include
C:/opencv/3rdparty/libjasper/jpc_mqenc.c,jpc_mqenc.h,include
C:/opencv/3rdparty/libjasper/jpc_mqenc.c,defined,call
C:/opencv/3rdparty/libjasper/jpc_mqenc.c,jas_malloc,call
C:/opencv/3rdparty/libjasper/jpc_mqenc.c,jas_alloc2,call
C:/opencv/3rdparty/libjasper/jpc_mqenc.c,jpc_mqenc_init,call
C:/opencv/3rdparty/libjasper/jpc_mqenc.c,jpc_mqenc_setctxs,call
C:/opencv/3rdparty/libjasper/jpc_mqenc.c,jpc_mqenc_destroy,call
C:/opencv/3rdparty/libjasper/jpc_mqenc.c,jas_free,call
C:/opencv/3rdparty/libjasper/jpc_mqenc.c,jas_free,call
C:/opencv/3rdparty/libjasper/jpc_mqenc.c,JAS_MIN,call
C:/opencv/3rdparty/libjasper/jpc_mqenc.c,JAS_DBGLOG,call
C:/opencv/3rdparty/libjasper/jpc_mqenc.c,jpc_mqenc_dump,call
C:/opencv/3rdparty/libjasper/jpc_mqenc.c,JPC_MQENC_CALL,call
C:/opencv/3rdparty/libjasper/jpc_mqenc.c,jpc_mqenc_codemps2,call
C:/opencv/3rdparty/libjasper/jpc_mqenc.c,jpc_mqenc_codelps2,call
C:/opencv/3rdparty/libjasper/jpc_mqenc.c,jpc_mqenc_error,call
C:/opencv/3rdparty/libjasper/jpc_mqenc.c,jpc_mqenc_renorme,call
C:/opencv/3rdparty/libjasper/jpc_mqenc.c,jpc_mqenc_error,call
C:/opencv/3rdparty/libjasper/jpc_mqenc.c,jpc_mqenc_codelps2,call
C:/opencv/3rdparty/libjasper/jpc_mqenc.c,jpc_mqenc_error,call
C:/opencv/3rdparty/libjasper/jpc_mqenc.c,jpc_mqenc_byteout,call
C:/opencv/3rdparty/libjasper/jpc_mqenc.c,jpc_mqenc_byteout,call
C:/opencv/3rdparty/libjasper/jpc_mqenc.c,jpc_mqenc_setbits,call
C:/opencv/3rdparty/libjasper/jpc_mqenc.c,jpc_mqenc_byteout,call
C:/opencv/3rdparty/libjasper/jpc_mqenc.c,jpc_mqenc_byteout,call
C:/opencv/3rdparty/libjasper/jpc_mqenc.c,jpc_mqenc_byteout,call
C:/opencv/3rdparty/libjasper/jpc_mqenc.c,abort,call
C:/opencv/3rdparty/libjasper/jpc_mqenc.c,fprintf,call
C:/opencv/3rdparty/libjasper/jpc_mqenc.c,fprintf,call
C:/opencv/3rdparty/libjasper/jpc_mqenc.h,jasper/jas_types.h,include
C:/opencv/3rdparty/libjasper/jpc_mqenc.h,jasper/jas_stream.h,include
C:/opencv/3rdparty/libjasper/jpc_mqenc.h,jpc_mqcod.h,include
C:/opencv/3rdparty/libjasper/jpc_mqenc.h,defined,call
C:/opencv/3rdparty/libjasper/jpc_qmfb.c,assert.h,include
C:/opencv/3rdparty/libjasper/jpc_qmfb.c,jasper/jas_fix.h,include
C:/opencv/3rdparty/libjasper/jpc_qmfb.c,jasper/jas_malloc.h,include
C:/opencv/3rdparty/libjasper/jpc_qmfb.c,jasper/jas_math.h,include
C:/opencv/3rdparty/libjasper/jpc_qmfb.c,jpc_qmfb.h,include
C:/opencv/3rdparty/libjasper/jpc_qmfb.c,jpc_tsfb.h,include
C:/opencv/3rdparty/libjasper/jpc_qmfb.c,jpc_math.h,include
C:/opencv/3rdparty/libjasper/jpc_qmfb.c,JPC_CEILDIVPOW2,call
C:/opencv/3rdparty/libjasper/jpc_qmfb.c,defined,call
C:/opencv/3rdparty/libjasper/jpc_qmfb.c,defined,call
C:/opencv/3rdparty/libjasper/jpc_qmfb.c,jas_alloc2,call
C:/opencv/3rdparty/libjasper/jpc_qmfb.c,abort,call
C:/opencv/3rdparty/libjasper/jpc_qmfb.c,defined,call
C:/opencv/3rdparty/libjasper/jpc_qmfb.c,jas_free,call
C:/opencv/3rdparty/libjasper/jpc_qmfb.c,JPC_CEILDIVPOW2,call
C:/opencv/3rdparty/libjasper/jpc_qmfb.c,defined,call
C:/opencv/3rdparty/libjasper/jpc_qmfb.c,defined,call
C:/opencv/3rdparty/libjasper/jpc_qmfb.c,jas_alloc2,call
C:/opencv/3rdparty/libjasper/jpc_qmfb.c,abort,call
C:/opencv/3rdparty/libjasper/jpc_qmfb.c,defined,call
C:/opencv/3rdparty/libjasper/jpc_qmfb.c,jas_free,call
C:/opencv/3rdparty/libjasper/jpc_qmfb.c,JPC_CEILDIVPOW2,call
C:/opencv/3rdparty/libjasper/jpc_qmfb.c,defined,call
C:/opencv/3rdparty/libjasper/jpc_qmfb.c,defined,call
C:/opencv/3rdparty/libjasper/jpc_qmfb.c,jas_alloc2,call
C:/opencv/3rdparty/libjasper/jpc_qmfb.c,abort,call
C:/opencv/3rdparty/libjasper/jpc_qmfb.c,defined,call
C:/opencv/3rdparty/libjasper/jpc_qmfb.c,jas_free,call
C:/opencv/3rdparty/libjasper/jpc_qmfb.c,JPC_CEILDIVPOW2,call
C:/opencv/3rdparty/libjasper/jpc_qmfb.c,defined,call
C:/opencv/3rdparty/libjasper/jpc_qmfb.c,defined,call
C:/opencv/3rdparty/libjasper/jpc_qmfb.c,jas_alloc2,call
C:/opencv/3rdparty/libjasper/jpc_qmfb.c,abort,call
C:/opencv/3rdparty/libjasper/jpc_qmfb.c,defined,call
C:/opencv/3rdparty/libjasper/jpc_qmfb.c,jas_free,call
C:/opencv/3rdparty/libjasper/jpc_qmfb.c,JPC_CEILDIVPOW2,call
C:/opencv/3rdparty/libjasper/jpc_qmfb.c,defined,call
C:/opencv/3rdparty/libjasper/jpc_qmfb.c,defined,call
C:/opencv/3rdparty/libjasper/jpc_qmfb.c,jas_alloc2,call
C:/opencv/3rdparty/libjasper/jpc_qmfb.c,abort,call
C:/opencv/3rdparty/libjasper/jpc_qmfb.c,defined,call
C:/opencv/3rdparty/libjasper/jpc_qmfb.c,jas_free,call
C:/opencv/3rdparty/libjasper/jpc_qmfb.c,JPC_CEILDIVPOW2,call
C:/opencv/3rdparty/libjasper/jpc_qmfb.c,defined,call
C:/opencv/3rdparty/libjasper/jpc_qmfb.c,defined,call
C:/opencv/3rdparty/libjasper/jpc_qmfb.c,jas_alloc2,call
C:/opencv/3rdparty/libjasper/jpc_qmfb.c,abort,call
C:/opencv/3rdparty/libjasper/jpc_qmfb.c,defined,call
C:/opencv/3rdparty/libjasper/jpc_qmfb.c,jas_free,call
C:/opencv/3rdparty/libjasper/jpc_qmfb.c,JPC_CEILDIVPOW2,call
C:/opencv/3rdparty/libjasper/jpc_qmfb.c,defined,call
C:/opencv/3rdparty/libjasper/jpc_qmfb.c,defined,call
C:/opencv/3rdparty/libjasper/jpc_qmfb.c,jas_alloc2,call
C:/opencv/3rdparty/libjasper/jpc_qmfb.c,abort,call
C:/opencv/3rdparty/libjasper/jpc_qmfb.c,defined,call
C:/opencv/3rdparty/libjasper/jpc_qmfb.c,jas_free,call
C:/opencv/3rdparty/libjasper/jpc_qmfb.c,JPC_CEILDIVPOW2,call
C:/opencv/3rdparty/libjasper/jpc_qmfb.c,defined,call
C:/opencv/3rdparty/libjasper/jpc_qmfb.c,defined,call
C:/opencv/3rdparty/libjasper/jpc_qmfb.c,jas_alloc3,call
C:/opencv/3rdparty/libjasper/jpc_qmfb.c,abort,call
C:/opencv/3rdparty/libjasper/jpc_qmfb.c,defined,call
C:/opencv/3rdparty/libjasper/jpc_qmfb.c,jas_free,call
C:/opencv/3rdparty/libjasper/jpc_qmfb.c,jpc_qmfb_split_colgrp,call
C:/opencv/3rdparty/libjasper/jpc_qmfb.c,jpc_ft_fwdlift_colgrp,call
C:/opencv/3rdparty/libjasper/jpc_qmfb.c,jpc_qmfb_split_colres,call
C:/opencv/3rdparty/libjasper/jpc_qmfb.c,jpc_ft_fwdlift_colres,call
C:/opencv/3rdparty/libjasper/jpc_qmfb.c,jpc_qmfb_split_row,call
C:/opencv/3rdparty/libjasper/jpc_qmfb.c,jpc_ft_fwdlift_row,call
C:/opencv/3rdparty/libjasper/jpc_qmfb.c,jpc_ft_invlift_row,call
C:/opencv/3rdparty/libjasper/jpc_qmfb.c,jpc_qmfb_join_row,call
C:/opencv/3rdparty/libjasper/jpc_qmfb.c,jpc_ft_invlift_colgrp,call
C:/opencv/3rdparty/libjasper/jpc_qmfb.c,jpc_qmfb_join_colgrp,call
C:/opencv/3rdparty/libjasper/jpc_qmfb.c,jpc_ft_invlift_colres,call
C:/opencv/3rdparty/libjasper/jpc_qmfb.c,jpc_qmfb_join_colres,call
C:/opencv/3rdparty/libjasper/jpc_qmfb.c,jpc_dbltofix,call
C:/opencv/3rdparty/libjasper/jpc_qmfb.c,jpc_fix_mul,call
C:/opencv/3rdparty/libjasper/jpc_qmfb.c,jpc_fix_pluseq,call
C:/opencv/3rdparty/libjasper/jpc_qmfb.c,jpc_dbltofix,call
C:/opencv/3rdparty/libjasper/jpc_qmfb.c,jpc_fix_add,call
C:/opencv/3rdparty/libjasper/jpc_qmfb.c,jpc_fix_mul,call
C:/opencv/3rdparty/libjasper/jpc_qmfb.c,jpc_fix_pluseq,call
C:/opencv/3rdparty/libjasper/jpc_qmfb.c,jpc_dbltofix,call
C:/opencv/3rdparty/libjasper/jpc_qmfb.c,jpc_fix_mul,call
C:/opencv/3rdparty/libjasper/jpc_qmfb.c,jpc_fix_pluseq,call
C:/opencv/3rdparty/libjasper/jpc_qmfb.c,jpc_dbltofix,call
C:/opencv/3rdparty/libjasper/jpc_qmfb.c,jpc_fix_mul,call
C:/opencv/3rdparty/libjasper/jpc_qmfb.c,jpc_fix_pluseq,call
C:/opencv/3rdparty/libjasper/jpc_qmfb.c,jpc_dbltofix,call
C:/opencv/3rdparty/libjasper/jpc_qmfb.c,jpc_fix_add,call
C:/opencv/3rdparty/libjasper/jpc_qmfb.c,jpc_fix_mul,call
C:/opencv/3rdparty/libjasper/jpc_qmfb.c,jpc_fix_pluseq,call
C:/opencv/3rdparty/libjasper/jpc_qmfb.c,jpc_dbltofix,call
C:/opencv/3rdparty/libjasper/jpc_qmfb.c,jpc_fix_mul,call
C:/opencv/3rdparty/libjasper/jpc_qmfb.c,jpc_fix_pluseq,call
C:/opencv/3rdparty/libjasper/jpc_qmfb.c,jpc_dbltofix,call
C:/opencv/3rdparty/libjasper/jpc_qmfb.c,jpc_fix_mul,call
C:/opencv/3rdparty/libjasper/jpc_qmfb.c,jpc_fix_pluseq,call
C:/opencv/3rdparty/libjasper/jpc_qmfb.c,jpc_dbltofix,call
C:/opencv/3rdparty/libjasper/jpc_qmfb.c,jpc_fix_add,call
C:/opencv/3rdparty/libjasper/jpc_qmfb.c,jpc_fix_mul,call
C:/opencv/3rdparty/libjasper/jpc_qmfb.c,jpc_fix_pluseq,call
C:/opencv/3rdparty/libjasper/jpc_qmfb.c,jpc_dbltofix,call
C:/opencv/3rdparty/libjasper/jpc_qmfb.c,jpc_fix_mul,call
C:/opencv/3rdparty/libjasper/jpc_qmfb.c,jpc_fix_pluseq,call
C:/opencv/3rdparty/libjasper/jpc_qmfb.c,jpc_dbltofix,call
C:/opencv/3rdparty/libjasper/jpc_qmfb.c,jpc_fix_mul,call
C:/opencv/3rdparty/libjasper/jpc_qmfb.c,jpc_fix_pluseq,call
C:/opencv/3rdparty/libjasper/jpc_qmfb.c,jpc_dbltofix,call
C:/opencv/3rdparty/libjasper/jpc_qmfb.c,jpc_fix_add,call
C:/opencv/3rdparty/libjasper/jpc_qmfb.c,jpc_fix_mul,call
C:/opencv/3rdparty/libjasper/jpc_qmfb.c,jpc_fix_pluseq,call
C:/opencv/3rdparty/libjasper/jpc_qmfb.c,jpc_dbltofix,call
C:/opencv/3rdparty/libjasper/jpc_qmfb.c,jpc_fix_mul,call
C:/opencv/3rdparty/libjasper/jpc_qmfb.c,jpc_fix_pluseq,call
C:/opencv/3rdparty/libjasper/jpc_qmfb.c,defined,call
C:/opencv/3rdparty/libjasper/jpc_qmfb.c,jpc_dbltofix,call
C:/opencv/3rdparty/libjasper/jpc_qmfb.c,jpc_fix_mul,call
C:/opencv/3rdparty/libjasper/jpc_qmfb.c,jpc_dbltofix,call
C:/opencv/3rdparty/libjasper/jpc_qmfb.c,jpc_fix_mul,call
C:/opencv/3rdparty/libjasper/jpc_qmfb.c,defined,call
C:/opencv/3rdparty/libjasper/jpc_qmfb.c,jpc_dbltofix,call
C:/opencv/3rdparty/libjasper/jpc_qmfb.c,jpc_fix_mul,call
C:/opencv/3rdparty/libjasper/jpc_qmfb.c,jpc_fix_pluseq,call
C:/opencv/3rdparty/libjasper/jpc_qmfb.c,jpc_dbltofix,call
C:/opencv/3rdparty/libjasper/jpc_qmfb.c,jpc_fix_add,call
C:/opencv/3rdparty/libjasper/jpc_qmfb.c,jpc_fix_mul,call
C:/opencv/3rdparty/libjasper/jpc_qmfb.c,jpc_fix_pluseq,call
C:/opencv/3rdparty/libjasper/jpc_qmfb.c,jpc_dbltofix,call
C:/opencv/3rdparty/libjasper/jpc_qmfb.c,jpc_fix_mul,call
C:/opencv/3rdparty/libjasper/jpc_qmfb.c,jpc_fix_pluseq,call
C:/opencv/3rdparty/libjasper/jpc_qmfb.c,jpc_dbltofix,call
C:/opencv/3rdparty/libjasper/jpc_qmfb.c,jpc_fix_mul,call
C:/opencv/3rdparty/libjasper/jpc_qmfb.c,jpc_fix_pluseq,call
C:/opencv/3rdparty/libjasper/jpc_qmfb.c,jpc_dbltofix,call
C:/opencv/3rdparty/libjasper/jpc_qmfb.c,jpc_fix_add,call
C:/opencv/3rdparty/libjasper/jpc_qmfb.c,jpc_fix_mul,call
C:/opencv/3rdparty/libjasper/jpc_qmfb.c,jpc_fix_pluseq,call
C:/opencv/3rdparty/libjasper/jpc_qmfb.c,jpc_dbltofix,call
C:/opencv/3rdparty/libjasper/jpc_qmfb.c,jpc_fix_mul,call
C:/opencv/3rdparty/libjasper/jpc_qmfb.c,jpc_fix_pluseq,call
C:/opencv/3rdparty/libjasper/jpc_qmfb.c,jpc_dbltofix,call
C:/opencv/3rdparty/libjasper/jpc_qmfb.c,jpc_fix_mul,call
C:/opencv/3rdparty/libjasper/jpc_qmfb.c,jpc_fix_pluseq,call
C:/opencv/3rdparty/libjasper/jpc_qmfb.c,jpc_dbltofix,call
C:/opencv/3rdparty/libjasper/jpc_qmfb.c,jpc_fix_add,call
C:/opencv/3rdparty/libjasper/jpc_qmfb.c,jpc_fix_mul,call
C:/opencv/3rdparty/libjasper/jpc_qmfb.c,jpc_fix_pluseq,call
C:/opencv/3rdparty/libjasper/jpc_qmfb.c,jpc_dbltofix,call
C:/opencv/3rdparty/libjasper/jpc_qmfb.c,jpc_fix_mul,call
C:/opencv/3rdparty/libjasper/jpc_qmfb.c,jpc_fix_pluseq,call
C:/opencv/3rdparty/libjasper/jpc_qmfb.c,jpc_dbltofix,call
C:/opencv/3rdparty/libjasper/jpc_qmfb.c,jpc_fix_mul,call
C:/opencv/3rdparty/libjasper/jpc_qmfb.c,jpc_fix_pluseq,call
C:/opencv/3rdparty/libjasper/jpc_qmfb.c,jpc_dbltofix,call
C:/opencv/3rdparty/libjasper/jpc_qmfb.c,jpc_fix_add,call
C:/opencv/3rdparty/libjasper/jpc_qmfb.c,jpc_fix_mul,call
C:/opencv/3rdparty/libjasper/jpc_qmfb.c,jpc_fix_pluseq,call
C:/opencv/3rdparty/libjasper/jpc_qmfb.c,jpc_dbltofix,call
C:/opencv/3rdparty/libjasper/jpc_qmfb.c,jpc_fix_mul,call
C:/opencv/3rdparty/libjasper/jpc_qmfb.c,jpc_fix_pluseq,call
C:/opencv/3rdparty/libjasper/jpc_qmfb.c,defined,call
C:/opencv/3rdparty/libjasper/jpc_qmfb.c,jpc_dbltofix,call
C:/opencv/3rdparty/libjasper/jpc_qmfb.c,jpc_fix_mul,call
C:/opencv/3rdparty/libjasper/jpc_qmfb.c,jpc_dbltofix,call
C:/opencv/3rdparty/libjasper/jpc_qmfb.c,jpc_fix_mul,call
C:/opencv/3rdparty/libjasper/jpc_qmfb.c,defined,call
C:/opencv/3rdparty/libjasper/jpc_qmfb.c,jpc_dbltofix,call
C:/opencv/3rdparty/libjasper/jpc_qmfb.c,jpc_fix_mul,call
C:/opencv/3rdparty/libjasper/jpc_qmfb.c,jpc_fix_pluseq,call
C:/opencv/3rdparty/libjasper/jpc_qmfb.c,jpc_dbltofix,call
C:/opencv/3rdparty/libjasper/jpc_qmfb.c,jpc_fix_add,call
C:/opencv/3rdparty/libjasper/jpc_qmfb.c,jpc_fix_mul,call
C:/opencv/3rdparty/libjasper/jpc_qmfb.c,jpc_fix_pluseq,call
C:/opencv/3rdparty/libjasper/jpc_qmfb.c,jpc_dbltofix,call
C:/opencv/3rdparty/libjasper/jpc_qmfb.c,jpc_fix_mul,call
C:/opencv/3rdparty/libjasper/jpc_qmfb.c,jpc_fix_pluseq,call
C:/opencv/3rdparty/libjasper/jpc_qmfb.c,jpc_dbltofix,call
C:/opencv/3rdparty/libjasper/jpc_qmfb.c,jpc_fix_mul,call
C:/opencv/3rdparty/libjasper/jpc_qmfb.c,jpc_fix_pluseq,call
C:/opencv/3rdparty/libjasper/jpc_qmfb.c,jpc_dbltofix,call
C:/opencv/3rdparty/libjasper/jpc_qmfb.c,jpc_fix_add,call
C:/opencv/3rdparty/libjasper/jpc_qmfb.c,jpc_fix_mul,call
C:/opencv/3rdparty/libjasper/jpc_qmfb.c,jpc_fix_pluseq,call
C:/opencv/3rdparty/libjasper/jpc_qmfb.c,jpc_dbltofix,call
C:/opencv/3rdparty/libjasper/jpc_qmfb.c,jpc_fix_mul,call
C:/opencv/3rdparty/libjasper/jpc_qmfb.c,jpc_fix_pluseq,call
C:/opencv/3rdparty/libjasper/jpc_qmfb.c,jpc_dbltofix,call
C:/opencv/3rdparty/libjasper/jpc_qmfb.c,jpc_fix_mul,call
C:/opencv/3rdparty/libjasper/jpc_qmfb.c,jpc_fix_pluseq,call
C:/opencv/3rdparty/libjasper/jpc_qmfb.c,jpc_dbltofix,call
C:/opencv/3rdparty/libjasper/jpc_qmfb.c,jpc_fix_add,call
C:/opencv/3rdparty/libjasper/jpc_qmfb.c,jpc_fix_mul,call
C:/opencv/3rdparty/libjasper/jpc_qmfb.c,jpc_fix_pluseq,call
C:/opencv/3rdparty/libjasper/jpc_qmfb.c,jpc_dbltofix,call
C:/opencv/3rdparty/libjasper/jpc_qmfb.c,jpc_fix_mul,call
C:/opencv/3rdparty/libjasper/jpc_qmfb.c,jpc_fix_pluseq,call
C:/opencv/3rdparty/libjasper/jpc_qmfb.c,jpc_dbltofix,call
C:/opencv/3rdparty/libjasper/jpc_qmfb.c,jpc_fix_mul,call
C:/opencv/3rdparty/libjasper/jpc_qmfb.c,jpc_fix_pluseq,call
C:/opencv/3rdparty/libjasper/jpc_qmfb.c,jpc_dbltofix,call
C:/opencv/3rdparty/libjasper/jpc_qmfb.c,jpc_fix_add,call
C:/opencv/3rdparty/libjasper/jpc_qmfb.c,jpc_fix_mul,call
C:/opencv/3rdparty/libjasper/jpc_qmfb.c,jpc_fix_pluseq,call
C:/opencv/3rdparty/libjasper/jpc_qmfb.c,jpc_dbltofix,call
C:/opencv/3rdparty/libjasper/jpc_qmfb.c,jpc_fix_mul,call
C:/opencv/3rdparty/libjasper/jpc_qmfb.c,jpc_fix_pluseq,call
C:/opencv/3rdparty/libjasper/jpc_qmfb.c,defined,call
C:/opencv/3rdparty/libjasper/jpc_qmfb.c,jpc_dbltofix,call
C:/opencv/3rdparty/libjasper/jpc_qmfb.c,jpc_fix_mul,call
C:/opencv/3rdparty/libjasper/jpc_qmfb.c,jpc_dbltofix,call
C:/opencv/3rdparty/libjasper/jpc_qmfb.c,jpc_fix_mul,call
C:/opencv/3rdparty/libjasper/jpc_qmfb.c,defined,call
C:/opencv/3rdparty/libjasper/jpc_qmfb.c,jpc_dbltofix,call
C:/opencv/3rdparty/libjasper/jpc_qmfb.c,jpc_fix_mul,call
C:/opencv/3rdparty/libjasper/jpc_qmfb.c,jpc_fix_pluseq,call
C:/opencv/3rdparty/libjasper/jpc_qmfb.c,jpc_dbltofix,call
C:/opencv/3rdparty/libjasper/jpc_qmfb.c,jpc_fix_add,call
C:/opencv/3rdparty/libjasper/jpc_qmfb.c,jpc_fix_mul,call
C:/opencv/3rdparty/libjasper/jpc_qmfb.c,jpc_fix_pluseq,call
C:/opencv/3rdparty/libjasper/jpc_qmfb.c,jpc_dbltofix,call
C:/opencv/3rdparty/libjasper/jpc_qmfb.c,jpc_fix_mul,call
C:/opencv/3rdparty/libjasper/jpc_qmfb.c,jpc_fix_pluseq,call
C:/opencv/3rdparty/libjasper/jpc_qmfb.c,jpc_dbltofix,call
C:/opencv/3rdparty/libjasper/jpc_qmfb.c,jpc_fix_mul,call
C:/opencv/3rdparty/libjasper/jpc_qmfb.c,jpc_fix_pluseq,call
C:/opencv/3rdparty/libjasper/jpc_qmfb.c,jpc_dbltofix,call
C:/opencv/3rdparty/libjasper/jpc_qmfb.c,jpc_fix_add,call
C:/opencv/3rdparty/libjasper/jpc_qmfb.c,jpc_fix_mul,call
C:/opencv/3rdparty/libjasper/jpc_qmfb.c,jpc_fix_pluseq,call
C:/opencv/3rdparty/libjasper/jpc_qmfb.c,jpc_dbltofix,call
C:/opencv/3rdparty/libjasper/jpc_qmfb.c,jpc_fix_mul,call
C:/opencv/3rdparty/libjasper/jpc_qmfb.c,jpc_fix_pluseq,call
C:/opencv/3rdparty/libjasper/jpc_qmfb.c,jpc_dbltofix,call
C:/opencv/3rdparty/libjasper/jpc_qmfb.c,jpc_fix_mul,call
C:/opencv/3rdparty/libjasper/jpc_qmfb.c,jpc_fix_pluseq,call
C:/opencv/3rdparty/libjasper/jpc_qmfb.c,jpc_dbltofix,call
C:/opencv/3rdparty/libjasper/jpc_qmfb.c,jpc_fix_add,call
C:/opencv/3rdparty/libjasper/jpc_qmfb.c,jpc_fix_mul,call
C:/opencv/3rdparty/libjasper/jpc_qmfb.c,jpc_fix_pluseq,call
C:/opencv/3rdparty/libjasper/jpc_qmfb.c,jpc_dbltofix,call
C:/opencv/3rdparty/libjasper/jpc_qmfb.c,jpc_fix_mul,call
C:/opencv/3rdparty/libjasper/jpc_qmfb.c,jpc_fix_pluseq,call
C:/opencv/3rdparty/libjasper/jpc_qmfb.c,jpc_dbltofix,call
C:/opencv/3rdparty/libjasper/jpc_qmfb.c,jpc_fix_mul,call
C:/opencv/3rdparty/libjasper/jpc_qmfb.c,jpc_fix_pluseq,call
C:/opencv/3rdparty/libjasper/jpc_qmfb.c,jpc_dbltofix,call
C:/opencv/3rdparty/libjasper/jpc_qmfb.c,jpc_fix_add,call
C:/opencv/3rdparty/libjasper/jpc_qmfb.c,jpc_fix_mul,call
C:/opencv/3rdparty/libjasper/jpc_qmfb.c,jpc_fix_pluseq,call
C:/opencv/3rdparty/libjasper/jpc_qmfb.c,jpc_dbltofix,call
C:/opencv/3rdparty/libjasper/jpc_qmfb.c,jpc_fix_mul,call
C:/opencv/3rdparty/libjasper/jpc_qmfb.c,jpc_fix_pluseq,call
C:/opencv/3rdparty/libjasper/jpc_qmfb.c,defined,call
C:/opencv/3rdparty/libjasper/jpc_qmfb.c,jpc_dbltofix,call
C:/opencv/3rdparty/libjasper/jpc_qmfb.c,jpc_fix_mul,call
C:/opencv/3rdparty/libjasper/jpc_qmfb.c,jpc_dbltofix,call
C:/opencv/3rdparty/libjasper/jpc_qmfb.c,jpc_fix_mul,call
C:/opencv/3rdparty/libjasper/jpc_qmfb.c,defined,call
C:/opencv/3rdparty/libjasper/jpc_qmfb.c,defined,call
C:/opencv/3rdparty/libjasper/jpc_qmfb.c,jpc_dbltofix,call
C:/opencv/3rdparty/libjasper/jpc_qmfb.c,jpc_fix_mul,call
C:/opencv/3rdparty/libjasper/jpc_qmfb.c,jpc_dbltofix,call
C:/opencv/3rdparty/libjasper/jpc_qmfb.c,jpc_fix_mul,call
C:/opencv/3rdparty/libjasper/jpc_qmfb.c,jpc_dbltofix,call
C:/opencv/3rdparty/libjasper/jpc_qmfb.c,jpc_fix_mul,call
C:/opencv/3rdparty/libjasper/jpc_qmfb.c,jpc_fix_minuseq,call
C:/opencv/3rdparty/libjasper/jpc_qmfb.c,jpc_dbltofix,call
C:/opencv/3rdparty/libjasper/jpc_qmfb.c,jpc_fix_add,call
C:/opencv/3rdparty/libjasper/jpc_qmfb.c,jpc_fix_mul,call
C:/opencv/3rdparty/libjasper/jpc_qmfb.c,jpc_fix_minuseq,call
C:/opencv/3rdparty/libjasper/jpc_qmfb.c,jpc_dbltofix,call
C:/opencv/3rdparty/libjasper/jpc_qmfb.c,jpc_fix_mul,call
C:/opencv/3rdparty/libjasper/jpc_qmfb.c,jpc_fix_minuseq,call
C:/opencv/3rdparty/libjasper/jpc_qmfb.c,jpc_dbltofix,call
C:/opencv/3rdparty/libjasper/jpc_qmfb.c,jpc_fix_mul,call
C:/opencv/3rdparty/libjasper/jpc_qmfb.c,jpc_fix_minuseq,call
C:/opencv/3rdparty/libjasper/jpc_qmfb.c,jpc_dbltofix,call
C:/opencv/3rdparty/libjasper/jpc_qmfb.c,jpc_fix_add,call
C:/opencv/3rdparty/libjasper/jpc_qmfb.c,jpc_fix_mul,call
C:/opencv/3rdparty/libjasper/jpc_qmfb.c,jpc_fix_minuseq,call
